RecipeID,Calories,TotalFat,Sugar,Sodium,Protein,SatuatedFat,Carbs
504666,434.9,37,42,22,49,43,9
504685,2.8,0,0,24,0,0,0
504695,171.5,22,12,10,7,25,2
504669,79.6,0,60,0,1,0,6
504691,101.6,9,26,5,2,18,3
504659,268.7,9,15,44,43,4,10
504698,184.4,0,22,0,1,0,2
504664,128.5,0,0,0,0,0,0
504658,59,4,24,1,1,8,2
504684,165.4,2,10,11,14,1,10
504689,787.9,49,58,40,90,22,26
504705,197.5,21,39,5,3,58,5
504681,584,57,8,45,60,101,10
504656,404.3,47,22,53,49,106,3
504709,82.1,7,11,1,1,15,3
504699,262.3,28,18,32,22,59,4
504582,409.6,24,28,42,26,42,18
504648,276.2,12,18,19,30,16,12
504628,298.8,20,103,14,7,16,14
504622,246.7,24,63,13,2,21,8
504600,561.2,77,1,40,41,90,1
504588,174.5,0,3,6,11,0,12
504609,407.2,31,3,39,36,60,13
504643,447.4,26,29,7,58,20,14
504597,310.1,20,5,32,25,35,11
504603,493.1,37,162,7,8,74,21
504595,241.7,13,21,13,18,13,12
504571,54,0,51,0,0,0,4
504592,445.6,30,24,33,62,35,11
504632,432.6,5,12,1772,42,3,30
504596,197.7,14,6,4,32,15,1
504568,601.1,48,29,3,72,46,14
504610,63.9,0,51,0,1,0,5
504635,410.1,14,35,37,21,9,24
504587,458.7,41,8,13,14,84,16
504572,666.4,28,29,29,142,20,16
504640,438.6,36,84,15,26,68,15
504585,694.5,33,38,71,66,58,31
504636,462.6,28,59,32,29,18,20
504604,638.6,63,35,40,35,104,17
504576,68.4,0,1,0,0,0,0
504569,716.7,95,1,7,23,157,9
504645,208.6,18,4,8,8,38,6
504644,361.1,8,185,0,11,19,27
504599,268.2,19,48,20,40,17,6
504570,459.1,36,11,25,49,44,11
504593,357.2,40,20,29,22,34,6
504589,261.4,25,12,12,29,32,4
504639,350.1,42,53,0,2,18,9
504586,742.5,68,51,40,76,58,14
504575,215.5,0,95,0,2,0,9
504598,557.3,72,15,73,37,87,6
504529,203,15,1,17,20,27,5
504544,193.3,12,4,32,11,5,8
504556,202.5,12,23,44,37,5,4
504541,318.6,36,5,27,35,50,2
504547,487.4,13,63,109,36,13,27
504555,1377.9,183,1,9,49,84,17
504550,64.9,10,0,0,0,4,0
504521,436,42,66,23,17,70,14
504523,324.9,18,56,16,9,36,17
504520,538.2,53,9,225,98,24,2
504548,100.9,6,6,2,10,8,3
504554,197.4,25,15,3,4,11,4
504524,273,9,41,7,71,10,6
504498,470.7,29,166,11,11,28,24
504502,444.5,46,47,14,47,65,6
504504,160.1,1,138,0,3,0,13
504494,159.9,0,4,9,1,0,2
504505,547.7,46,82,70,69,36,10
504495,1562.9,202,68,293,104,99,16
504468,1476.2,74,963,6,9,229,83
504436,676.8,62,34,60,83,73,11
504483,227.7,20,2,19,48,11,0
504487,1493,212,53,33,75,305,18
504435,266.8,18,33,62,48,7,5
504434,433,44,40,14,12,88,13
504482,138.8,16,5,9,14,15,1
504463,342.7,46,15,42,26,75,1
504486,628.9,34,302,11,13,70,33
504433,229.5,7,149,3,8,14,14
504441,763.7,36,27,97,31,18,40
504473,637.1,40,26,48,72,46,21
504430,459,30,10,27,70,35,11
504480,114.8,7,10,4,17,15,2
504457,269,29,37,3,15,24,7
504428,295.1,12,31,30,12,5,16
504432,339.7,39,37,44,26,40,5
504439,445.4,24,156,472,43,10,21
504478,511.8,26,71,45,133,14,6
504462,53.3,1,20,0,2,2,4
504455,267.4,23,5,18,7,48,9
504437,671.2,35,92,77,44,16,32
504422,263.6,17,13,60,34,7,7
504412,334.7,30,111,66,4,15,12
504405,192.4,6,78,3,4,15,12
504404,476.6,30,10,21,23,15,22
504394,425.2,1,11,34,22,0,31
504401,80.7,5,2,4,2,10,3
504393,106.7,10,10,7,6,20,2
504416,381.3,8,31,5,41,4,21
504392,132.1,17,0,16,1,36,2
504366,214,2,8,6,84,1,2
504355,131.5,3,12,17,10,4,7
504361,382.4,15,67,12,17,30,21
504353,213.4,5,7,20,12,10,12
504347,1.5,0,0,0,0,0,0
504349,384.5,50,5,30,33,33,1
504351,89,6,33,2,1,4,4
504372,519.4,35,149,6,7,80,13
504380,234.7,13,93,8,6,26,12
504340,294.3,22,68,11,30,24,9
504362,205.8,21,37,30,4,9,6
504304,488.4,39,10,42,51,64,13
504270,140.4,20,5,12,5,6,1
504273,37.2,0,7,1,4,0,2
504332,222.7,0,53,670,61,0,9
504289,132.5,0,99,0,1,0,10
504333,260.6,25,76,4,13,24,8
504329,61.8,0,25,3,3,0,4
504284,499.2,22,72,19,111,13,12
504277,138,5,0,17,49,3,0
504308,217.3,6,7,16,17,7,12
504261,311.9,35,14,13,36,16,3
504288,145.1,6,0,5,50,4,0
504282,132.1,9,76,0,0,28,6
504294,505.2,43,61,5,67,61,10
504307,24.5,2,0,1,3,1,0
504317,131.6,2,11,8,11,1,7
504293,82.8,11,3,0,1,5,1
504292,365.2,11,37,33,74,4,12
504310,350.6,20,155,6,8,39,18
504303,600.8,80,40,72,8,62,11
504321,65.1,2,31,6,1,1,4
504318,412.4,25,120,31,54,43,13
504327,1111.1,168,53,5,6,71,11
504276,472.1,31,1,35,111,61,3
504280,334.1,18,17,22,47,12,11
504331,90.8,10,5,20,2,4,2
504281,803.9,47,321,23,20,77,41
504320,956.2,84,141,30,72,114,28
504218,157.7,13,78,3,0,28,6
504245,225.9,11,0,16,21,16,9
504231,1342.1,138,12,108,98,197,28
504239,174.2,17,14,11,6,8,6
504246,165.1,15,50,16,8,28,5
504210,561.6,47,118,11,9,97,22
504257,394.6,37,33,14,51,17,6
504248,352.8,26,123,5,15,52,14
504226,1128.3,166,152,97,2,75,16
504238,1079.1,175,21,124,12,72,4
504228,398.5,40,51,45,37,18,9
504224,279.4,7,16,5,30,4,14
504237,72.6,0,62,36,2,0,6
504212,228.4,12,69,3,33,9,7
504201,172.5,14,13,17,22,14,3
504182,82.8,1,43,2,5,2,5
504185,351.4,42,2,27,39,32,2
504179,116.9,13,2,5,13,10,0
504192,216.6,14,20,3,10,6,10
504183,91.2,14,2,26,1,6,1
504178,466,3,1,31,30,2,30
504168,1629.2,73,39,73,516,72,8
504158,355.6,10,242,74,10,9,24
504131,189.9,10,84,12,20,6,8
504145,305.2,5,6,0,18,2,18
504137,589.1,51,26,37,51,89,15
504154,291.7,16,8,33,20,17,13
504126,781.5,53,58,39,71,89,26
504151,395.4,32,20,5,55,16,9
504132,280.6,22,6,11,17,29,9
504140,671.7,41,4,21,88,20,22
504125,331.3,17,14,50,35,7,13
504135,556.5,55,7,62,63,74,8
504123,184.1,13,5,13,21,19,4
504150,384.1,22,141,0,18,12,18
504130,326.5,30,116,3,10,36,11
504144,517.5,47,15,46,60,80,9
504146,248.8,19,79,21,6,27,10
504082,99,7,9,6,2,3,4
504111,111.8,14,15,1,2,6,2
504079,104.4,1,38,24,5,0,8
504096,335.9,16,2,21,11,29,18
504083,3358.2,442,86,368,332,657,9
504115,329.2,32,8,24,46,50,3
504117,637,44,25,32,46,86,20
504104,72.7,0,69,2,1,0,6
504100,82.8,5,49,0,1,16,4
504110,286.3,32,99,0,0,7,8
504092,479.9,31,144,3,37,63,18
504103,190.6,6,8,34,12,9,11
504102,209.3,26,26,3,4,10,5
504105,298.2,1,117,26,23,0,20
504019,233.8,22,8,3,15,14,6
504046,582.2,27,268,10,32,55,29
504017,244.6,25,3,13,41,31,0
504062,255.6,4,110,80,52,3,9
504052,370.8,20,5,72,17,32,17
504013,176.9,11,0,3,52,16,0
504022,460.1,52,6,21,50,50,3
504061,482.5,42,48,79,55,39,10
504026,208.3,11,10,0,8,6,10
504071,506.7,28,125,10,35,56,23
504041,568.7,41,7,20,40,36,19
504034,412.4,39,19,32,12,71,13
504042,349.8,21,38,19,83,29,3
504056,161.1,8,1,17,50,4,0
504068,205.3,2,4,16,83,1,1
504049,143.4,15,10,2,8,8,4
504015,193.3,4,54,9,7,1,12
504038,239.9,8,18,699,21,5,17
504040,713.9,54,22,79,61,51,21
504001,396,22,25,55,105,13,4
503965,170.6,0,1,0,0,0,0
503985,556.6,68,2,26,57,100,3
503967,52.1,0,0,0,0,0,0
503991,804.7,14,53,16,38,8,54
503984,172.7,15,6,7,5,7,5
503976,260.3,44,2,1,0,91,0
503992,178.4,4,17,12,9,6,11
503969,116.1,7,0,38,31,3,0
503977,29.2,0,25,0,1,0,2
504005,201.6,18,18,7,26,15,4
503962,218.6,0,54,0,0,0,6
503975,382.4,11,4,70,69,4,13
503997,543.4,40,18,108,63,46,14
503993,160.8,10,28,7,6,5,7
503994,464.9,4,83,57,19,3,33
503982,200.1,22,0,26,30,9,0
503972,149.1,5,12,8,11,5,8
503974,704.4,71,39,28,59,43,13
504007,45.4,5,1,0,1,2,1
503973,644.1,46,23,32,59,50,21
503970,215.1,6,16,1164,17,4,15
503971,282.8,26,67,5,6,50,10
503988,2024.8,345,6,53,10,152,1
503989,1329.1,173,38,76,107,78,16
503990,906.6,12,802,8,22,23,77
503932,370.2,31,17,51,39,38,8
503935,471.1,20,29,63,133,30,6
503902,909.2,64,217,41,79,99,31
503933,344.2,12,19,9,19,25,19
503842,539.3,29,124,21,65,54,19
503861,1322.8,136,368,66,25,216,43
503930,218.3,28,17,3,14,16,2
503858,204.6,18,6,15,24,14,3
503945,120,11,28,3,2,16,4
503941,44.3,4,4,9,5,7,0
503841,5.5,0,0,12,0,0,0
503892,188.1,23,22,13,10,25,3
503927,434.6,62,50,1,4,28,6
503874,389.6,27,30,25,42,24,11
503907,3.4,0,0,5,0,0,0
503867,184.9,15,1,11,37,17,1
503890,190.9,11,44,13,6,7,9
503958,336.1,29,88,5,6,13,13
503956,1025.1,87,66,124,94,174,27
503895,490,42,139,17,9,57,19
503888,333.6,36,15,43,35,41,4
503897,161.3,0,58,0,0,0,6
503883,376.2,21,74,28,66,19,9
503893,363.6,8,145,13,63,9,12
503959,455,35,27,53,21,34,17
503960,546.5,65,0,6,76,55,0
503868,303,21,16,22,71,26,1
503915,403.2,26,18,51,59,12,10
503878,170.6,0,1,0,0,0,0
503852,182.6,22,12,24,7,10,4
503910,143,0,125,0,0,0,12
503954,482.7,63,19,14,12,28,8
503860,151,8,21,13,6,3,7
503833,49,6,3,4,3,13,0
503851,960.8,69,470,21,45,135,40
503894,374.9,23,9,43,15,30,17
503955,293.1,36,2,31,23,75,2
503848,213.4,15,3,27,29,19,5
503837,442.3,56,0,58,48,110,1
503849,261.2,22,15,25,14,10,8
503944,293.1,0,130,0,3,0,13
503855,232.5,25,3,9,15,44,4
503887,274.2,18,65,14,9,35,12
503886,98.8,7,2,6,20,6,0
503921,229,7,4,8,8,3,9
503911,1168.1,163,2,16,74,137,5
503850,341.9,25,12,23,28,30,11
503931,300.1,26,18,24,19,31,10
503937,807.7,88,37,45,37,74,18
503942,307.9,24,121,0,16,14,12
503889,937.8,104,20,73,101,115,10
503916,818.1,127,40,60,7,53,6
503901,280.5,18,28,17,60,20,4
503872,669.9,83,53,21,11,37,14
503909,278.5,7,1,13,19,9,16
503884,352.4,30,132,6,6,43,14
503853,345.9,43,48,1,10,19,7
503854,66.8,8,7,2,3,3,1
503929,1044.1,53,35,59,129,30,39
503908,189.3,17,10,8,34,8,1
503914,638.4,53,16,56,65,56,15
503748,652.9,91,28,70,44,132,2
503815,217.1,7,130,2,13,13,13
503749,338.6,15,193,14,7,9,19
503792,291.2,32,11,24,20,59,5
503765,883.7,105,36,51,50,58,14
503795,403.4,28,8,32,53,26,10
503818,130,16,20,0,3,7,3
503812,501.2,23,200,17,16,13,27
503822,151.8,13,52,0,9,6,5
503802,274.4,9,147,2,3,19,18
503741,930.5,121,60,73,5,57,19
503814,788.6,40,132,71,55,39,36
503743,653.3,50,313,19,22,103,26
503827,506.2,17,293,0,8,32,34
503744,7.6,0,4,1,0,0,0
503823,658.3,78,8,38,29,132,12
503831,302.4,26,28,6,12,50,12
503781,380.9,32,104,5,8,64,14
503810,99.7,3,1,8,7,1,5
503799,1151.8,132,4,40,160,144,2
503757,279,14,103,0,7,16,15
503789,1033.7,75,47,69,122,71,29
503828,784.3,82,17,64,110,67,6
503746,684.5,29,3,198,47,13,36
503745,140.5,15,8,4,13,11,2
503801,59.6,8,3,12,2,17,0
503754,648.9,65,16,67,65,72,9
503813,227.8,5,2,19,12,8,14
503755,124.4,11,16,0,3,20,4
503766,295.7,27,5,24,7,12,10
503811,349,12,35,31,86,10,7
503830,411.2,55,38,26,18,77,5
503786,361,45,34,37,20,54,5
503770,275.9,28,81,4,4,12,9
503797,21.2,1,0,5,5,1,0
503791,175.4,7,30,11,15,5,9
503671,281.6,8,39,236,62,5,10
503656,812.4,76,14,34,34,84,25
503731,164,0,6,0,8,0,12
503663,519.9,71,0,5,50,31,0
503735,767.2,125,4,41,16,240,1
503645,367.5,45,20,80,36,39,2
503687,608.1,51,221,15,18,63,24
503683,279.4,28,0,22,51,32,0
503698,431.7,48,4,15,33,91,7
503681,91.6,2,65,0,3,3,6
503666,101.9,12,11,2,4,6,2
503721,227.9,33,19,1,2,68,2
503674,229.9,25,35,29,6,17,6
503675,488.6,16,10,34,94,18,16
503659,523.5,63,1,3,72,47,0
503642,121.4,6,45,2,8,13,5
503733,238,25,7,18,31,35,2
503711,438.6,29,1,6,102,48,2
503669,156.5,3,60,8,5,3,10
503737,153.3,1,15,0,20,0,9
503652,346.9,21,28,58,66,38,5
503684,394.8,24,15,27,62,12,9
503712,5214.3,566,1888,43,30,1166,160
503641,195.2,0,38,0,0,0,4
503740,378,12,9,23,53,12,16
503673,401.6,15,9,15,69,23,14
503695,489.1,32,14,58,64,31,13
503736,297.2,12,0,0,19,21,16
503701,55.8,3,5,16,2,1,2
503644,446.8,24,29,7,108,11,5
503679,480.7,40,15,31,23,28,16
503658,552,42,12,30,126,58,4
503682,115.6,3,8,2,8,4,6
503688,646.9,83,41,63,22,91,10
503665,333.5,16,17,44,31,18,14
503720,479.5,42,39,83,82,31,5
503704,1419.7,76,64,178,118,134,62
503643,480,23,19,27,43,22,20
503678,1205.7,107,434,14,24,173,44
503694,285.2,34,37,9,10,15,6
503664,79.8,2,15,1,2,1,5
503657,461,25,39,29,57,28,16
503649,314.8,46,10,26,16,54,1
503606,52.7,5,1,3,6,4,0
503584,57.2,0,10,1,2,0,4
503505,240.6,14,93,51,22,32,9
503588,513.7,53,29,80,73,55,4
503575,198.7,24,21,5,18,38,1
503628,376,27,23,17,21,17,14
503566,295.6,17,32,19,14,7,14
503559,352.3,28,8,104,23,55,14
503603,559.1,57,7,8,57,68,4
503630,418.2,38,17,51,35,46,10
503633,225,18,12,36,43,19,2
503558,309.7,29,39,6,16,53,8
503598,316.4,13,71,15,23,9,16
503507,588.2,58,10,20,52,89,10
503620,734.5,50,4,15,35,17,33
503512,151.4,0,19,0,0,0,2
503553,270.6,21,14,50,40,12,5
503585,603.5,58,2,12,107,88,0
503506,64.5,1,19,16,4,0,4
503613,933.5,105,45,76,73,95,14
503616,581.2,18,3,2,19,26,35
503609,630,33,105,24,103,45,19
503617,192.7,12,6,7,5,24,9
503637,456.9,35,7,29,34,32,15
503621,472.7,32,148,14,21,60,20
503639,279.4,21,38,38,8,9,13
503510,423.8,57,5,25,38,97,1
503549,556.4,30,294,1,8,9,31
503542,168.2,23,4,15,5,46,2
503589,656.1,27,129,19,37,9,36
503544,1007.2,35,27,69,106,41,48
503619,223.2,10,46,3,58,6,4
503612,249.6,18,68,5,7,34,10
503545,510.4,58,10,29,31,108,9
503638,525.4,59,6,54,68,80,2
503564,602.6,50,6,22,113,49,5
503551,1676,258,50,53,25,109,8
503605,377.6,38,91,8,6,14,12
503614,813.9,88,18,13,115,102,2
503604,1161.5,69,417,58,60,118,53
503615,616.9,69,30,16,82,83,4
503600,408.7,52,1,3,39,44,0
503636,1275.6,105,49,41,247,124,8
503538,233.1,15,21,64,31,23,6
503631,308.7,12,39,14,16,5,17
503579,7.6,0,0,0,0,0,0
503601,146.5,16,25,13,5,7,4
503587,615.8,68,42,13,47,86,10
503591,416.4,30,25,13,33,62,14
503563,276.9,16,15,44,63,11,4
503546,724,69,70,85,86,56,11
503550,399.9,40,6,14,31,77,8
503580,1102.1,63,433,54,45,171,53
503476,420.4,47,70,24,28,48,8
503502,152,0,140,16,1,0,12
503441,128.6,10,35,9,8,4,5
503436,474,28,280,73,6,13,27
503453,3947.9,327,1202,66,54,465,164
503480,238.7,28,30,0,7,12,6
503484,1303.6,222,9,0,1,99,2
503424,120.5,0,70,0,4,0,9
503483,603.5,26,31,81,100,20,20
503475,358.2,30,62,14,19,54,12
503431,203.3,0,87,0,0,0,9
503432,97.7,2,0,6,5,1,6
503491,287.8,20,134,5,6,39,13
503429,396.1,6,17,2,31,6,29
503485,242.5,28,29,1,6,13,6
503490,886.7,85,81,13,127,76,10
503499,175.7,5,22,5,10,9,10
503439,748.9,16,64,51,50,7,46
503473,600.7,41,106,25,21,20,27
503451,144.4,7,6,32,23,7,4
503478,297.2,23,9,34,44,26,6
503440,1911.6,24,331,157,52,23,143
503497,192.7,11,17,20,32,12,3
503433,104.8,7,34,8,2,3,5
503443,241.6,2,0,8,8,1,16
503501,145.5,10,35,6,2,20,6
503445,251.5,14,102,30,15,6,13
503438,147.9,5,0,78,51,3,0
503359,327.2,33,0,25,15,15,9
503403,22.8,0,13,10,1,0,1
503348,218.9,25,2,25,22,50,2
503340,401.6,31,9,31,36,51,12
503395,281.4,23,27,19,43,16,5
503314,130.6,14,2,10,16,29,1
503392,528.6,31,60,50,67,19,17
503342,31.6,4,2,1,2,2,0
503387,852.2,95,22,43,108,99,3
503363,79.9,4,45,0,2,2,4
503346,180.6,6,4,9,37,4,5
503299,27.9,4,0,6,0,1,0
503300,372,29,171,65,10,61,15
503308,91.4,5,9,17,17,5,1
503413,54.2,1,36,0,1,0,3
503386,84.9,8,13,2,10,15,2
503341,611.8,54,36,59,78,57,10
503356,439.3,40,29,44,45,59,9
503383,74,9,11,18,2,18,1
503412,412.4,46,0,4,61,33,0
503421,233.1,17,66,75,27,10,7
503336,308.3,19,12,2,6,39,1
503355,73.1,0,75,0,0,0,6
503344,1078.3,166,82,73,4,74,10
503365,369.2,55,17,2,11,15,4
503350,427.9,31,62,55,60,15,11
503301,869.6,1,519,1,10,0,55
503366,543.6,49,16,64,65,54,9
503418,81.9,5,38,22,4,2,3
503333,211.9,4,4,2,7,9,13
503297,204.6,20,5,15,19,21,4
503368,7.5,0,0,0,0,0,0
503360,818.6,35,34,34,92,37,36
503416,238.6,12,64,12,9,22,12
503332,2044.2,8,204,225,109,4,145
503379,417.9,22,11,32,29,39,19
503394,258.7,30,21,19,22,49,3
503396,855.9,55,133,76,41,101,36
503398,1268.2,142,29,98,199,154,3
503385,403.8,38,8,25,20,40,11
503349,369.6,41,25,4,40,49,4
503339,231.2,7,140,7,11,13,14
503358,412.6,38,23,49,71,40,3
503298,45.3,0,28,1,1,0,3
503303,153.1,10,40,53,21,5,4
503391,165.9,11,40,0,8,5,8
503302,697.2,28,464,235,10,13,41
503315,4.5,0,0,64,0,0,0
503317,794.8,38,463,2,9,115,49
503417,288.7,31,31,1,31,18,3
503422,454,23,31,47,58,14,17
503410,467.2,51,26,59,53,59,4
503409,401.6,34,17,25,24,26,13
503334,454.9,55,10,73,47,36,3
503310,454.8,48,45,67,50,27,6
503305,990.1,40,242,92,61,86,52
503382,145.1,11,24,5,7,12,5
503296,252.6,7,55,13,7,3,16
503264,354.4,36,17,40,9,75,10
503259,252.7,22,2,45,9,10,8
503243,121,10,17,4,3,8,4
503216,54.2,0,39,12,2,0,4
503278,181.8,18,24,3,17,12,3
503263,303.5,19,100,6,8,38,14
503283,259.2,15,46,15,15,9,11
503244,148.4,14,40,1,7,3,5
503293,349.9,14,13,21,12,6,19
503223,168.3,13,31,15,17,10,4
503274,727.8,22,211,33,44,33,41
503292,32.2,0,33,0,0,0,2
503249,601.7,56,12,93,71,87,10
503218,111.1,6,12,8,6,3,5
503289,496.9,42,5,25,49,58,11
503240,1853.5,29,93,97,95,12,118
503213,178.3,16,15,15,23,14,3
503261,1148.5,38,122,135,160,60,49
503230,427.3,25,33,23,46,51,15
503217,564.5,47,2,54,50,65,16
503294,281.1,15,67,0,2,37,6
503258,770.6,39,17,28,93,51,29
503287,319.2,23,56,7,14,44,12
503235,213.4,8,144,3,10,18,12
503265,76,0,47,24,4,0,6
503234,212.3,7,10,71,22,4,11
503295,290.7,28,2,9,13,55,8
503222,494.8,64,5,20,51,104,0
503212,230.7,23,15,15,31,30,2
503238,358.1,18,5,24,43,19,13
503239,396.2,35,62,41,27,37,12
503260,421,36,0,25,94,14,0
503242,252.4,22,102,1,4,45,9
503137,351.4,1,3,24,21,0,24
503098,230.5,7,96,2,11,14,14
503200,319.2,43,11,10,11,57,3
503133,69.9,6,3,8,10,2,1
503112,83,4,0,8,21,5,1
503139,3397.8,201,1247,121,103,103,170
503135,596,1,357,36,13,0,47
503193,506.4,56,11,91,50,64,6
503202,566.2,25,386,4,14,65,32
503158,201,23,17,4,16,15,2
503154,288.8,26,0,7,62,21,0
503114,191.1,0,154,0,2,0,15
503128,1657.7,121,156,20,52,54,71
503196,220.5,0,213,1,1,0,18
503179,261.3,28,25,48,27,58,3
503092,149.1,11,42,26,7,5,6
503178,170.7,14,65,1,6,40,6
503204,722.2,76,40,46,82,65,8
503129,102.3,1,9,0,0,0,1
503168,682.1,75,101,119,43,45,15
503117,781.7,82,56,92,99,67,8
503136,426.8,57,20,35,29,34,3
503189,182.5,4,2,16,10,1,11
503123,362.3,25,1,16,97,29,0
503159,547.7,48,8,6,116,44,1
503144,158.2,11,1,4,41,10,0
503199,269.6,23,13,9,23,40,7
503150,82.8,4,3,5,6,7,3
503141,29.3,0,24,0,0,0,2
503104,378.5,40,134,2,6,82,13
503164,241.9,18,93,4,3,37,11
503182,241.3,6,6,1,16,9,13
503147,690.5,99,48,41,25,80,6
503122,880.2,72,22,20,83,97,23
503145,602,37,35,17,78,54,18
503085,167.3,9,43,11,5,18,8
503197,743.1,77,12,47,83,122,9
503127,578.3,70,70,68,7,47,14
503148,196.2,6,4,0,11,3,11
503185,656.7,12,26,12,124,8,26
503121,336.4,28,13,21,35,28,7
503160,125.3,11,19,2,2,24,4
503116,138.2,0,135,0,1,0,11
503094,530.7,37,22,52,42,76,19
503165,361.4,19,9,8,92,14,2
503134,2619.7,406,9,30,53,426,11
503146,856.1,62,83,32,112,36,23
503156,1503.1,22,1001,18,47,13,109
503155,4632.7,382,1801,149,82,197,192
503089,88.7,0,80,0,1,0,7
503131,98.3,2,13,24,17,2,4
503115,185.4,11,106,2,4,22,9
503173,334.5,35,17,11,52,31,1
503109,3547.7,414,755,25,80,756,87
503119,99.7,2,11,4,4,1,6
503195,274.7,13,14,49,47,12,7
503126,37.9,0,7,2,2,0,2
503142,351.5,45,32,47,24,65,3
503093,502.5,25,20,91,35,45,23
503069,1122.6,60,451,28,46,165,58
502993,566.8,65,3,3,81,34,1
503061,11.7,0,0,145,1,0,0
503023,3796.9,260,2137,22,30,802,191
503019,427.5,21,4,24,12,10,22
503055,540.1,52,14,58,50,55,11
503011,450.4,18,20,26,41,23,21
503065,172.5,3,129,0,2,6,13
503063,250,0,43,0,1,0,4
503003,627.6,45,32,33,34,38,24
503005,418.9,58,38,24,6,26,7
502997,616.7,28,4,14,21,23,33
503004,145.7,12,22,16,11,9,4
503006,175.9,20,37,3,6,7,4
503054,235.8,0,136,0,3,0,14
503009,272.3,16,11,33,10,7,13
502998,207.6,22,13,19,15,26,4
502991,302.5,8,73,14,20,3,19
503022,60.5,2,20,11,4,1,3
503080,731.1,106,33,3,13,48,9
503051,683.1,44,178,5,13,89,20
503057,279.2,41,15,0,3,18,3
503068,316.4,14,124,5,18,28,16
503015,439.9,55,13,32,45,54,1
503059,158.9,0,86,0,3,0,12
503036,144.8,6,83,4,2,3,9
503062,377.4,8,66,44,26,4,23
502995,278.6,22,80,4,9,8,11
503081,314.1,5,6,18,17,2,20
503060,300.5,24,11,65,62,10,2
503010,214.9,7,15,1,19,4,15
502992,54.8,8,1,0,0,3,0
503052,140.2,0,108,0,1,0,11
502960,453.4,40,2,16,41,58,10
502920,226.7,24,1,13,6,48,6
502975,336.8,12,13,51,71,8,9
502927,157.1,6,24,6,12,4,11
502909,852.5,56,277,7,16,97,33
502893,55.2,4,4,4,3,3,2
502985,148.6,0,128,0,2,0,12
502950,705,80,20,56,92,62,4
502928,93.3,2,45,12,3,1,6
502886,242.5,18,6,29,57,20,1
502987,404.1,35,53,45,56,15,7
502972,208.5,7,107,0,4,2,14
502883,581.5,95,13,10,3,42,2
502988,273.9,24,10,52,52,37,2
502899,712.7,80,70,30,63,97,12
502955,414.4,35,56,11,54,24,9
502941,306.1,44,7,49,5,19,4
502906,588.2,49,40,8,44,33,18
502938,237.9,15,108,3,4,30,11
502884,25.9,0,14,74,0,0,2
502889,759.6,67,47,70,82,70,17
502956,417.8,18,15,34,51,12,16
502947,147.2,14,1,39,25,15,0
502932,115.3,0,14,0,0,0,1
502944,315.1,21,28,27,14,25,13
502904,435.6,34,5,14,100,31,2
502953,533.6,21,19,28,17,10,30
502890,417.8,28,12,20,13,13,19
502902,632.1,51,143,34,40,55,26
502923,479,21,151,10,15,38,28
502948,244.4,5,16,25,56,3,7
502939,37.5,0,2,97,4,0,2
502942,304,13,123,594,18,6,21
502912,383.7,10,19,10,30,13,22
502984,546.7,41,23,39,68,60,13
502885,425.5,29,143,194,3,7,15
502951,129.6,9,31,13,12,21,4
502982,370.3,6,17,14,26,2,23
502940,159.6,6,39,24,6,2,9
502888,72.3,2,1,9,4,3,3
502936,342.4,11,63,27,61,6,13
502901,225.5,18,20,2,8,8,9
502971,111.6,0,77,27,2,0,8
502949,145.6,15,12,10,8,7,4
502983,321.4,10,211,0,4,29,22
502986,18.6,0,4,196,1,0,1
502959,135.5,11,24,11,5,5,4
502824,3488.3,404,868,162,120,365,76
502803,406.8,27,44,29,40,37,14
502789,265.7,14,4,39,16,18,12
502870,80.5,0,36,12,3,0,6
502772,595.9,25,144,8,68,29,26
502882,326.9,14,91,20,50,7,13
502813,403.2,48,12,21,44,45,2
502839,344.4,45,21,20,18,45,4
502869,666.6,44,18,6,79,40,20
502822,534.1,61,68,38,16,29,12
502777,128.4,11,30,0,6,5,5
502791,2341.1,227,400,26,64,476,77
502858,58.1,5,0,0,2,9,2
502807,267.9,18,48,22,33,36,8
502781,282.7,15,22,60,69,26,4
502828,286.5,18,22,8,55,23,5
502812,829.1,86,119,115,88,124,11
502782,385.3,31,11,43,28,31,12
502770,1127.3,168,80,0,3,71,14
502881,278.3,29,18,7,5,59,8
502767,224.2,14,78,7,7,8,11
502840,764.5,59,11,13,39,44,29
502796,135.2,4,37,6,9,5,7
502847,100.2,9,3,3,8,18,3
502827,694.6,30,153,32,18,62,39
502864,99,0,53,42,7,0,7
502766,264.9,11,52,2,10,5,16
502820,91.8,10,14,7,2,4,2
502850,535.9,32,39,17,24,14,25
502832,141.2,12,6,7,7,20,4
502878,540.1,83,28,48,3,37,4
502861,304.9,21,6,24,38,25,7
502853,820.7,87,122,22,64,87,18
502879,260,27,0,3,42,25,0
502794,3440.5,563,18,35,76,287,3
502868,138.7,22,0,13,0,10,0
502787,330,12,45,82,32,11,17
502817,126,2,2,36,42,1,1
502804,83.2,7,4,19,14,8,0
502795,92.1,11,0,1,5,24,1
502871,110.1,2,13,5,6,1,6
502785,165,18,7,40,4,37,4
502862,961.1,86,431,12,9,224,38
502797,242.5,7,43,29,23,9,12
502819,322.3,21,16,5,78,15,2
502831,357.6,37,1,17,48,41,3
502788,263.7,33,20,49,2,15,5
502784,58.3,6,2,3,7,9,0
502872,92.7,5,10,0,4,2,5
